https://github.com/ONElua/AdrenalineBubbleManager/releases/download/6.16/AdrenalineBubbleManager.vpk,https://github.com/ONElua/AdrenalineBubbleManager/releases/download/6.17/AdrenalineBubbleManager.vpk
https://github.com/SKGleba/PSP2-batteryFixer/releases/download/v2.1/batteryFixer.vpk,https://github.com/SKGleba/PSP2-batteryFixer/releases/download/v3.0.1/batteryFixer.vpk
